Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1989","1989","No","2330948","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1990","1990","No","2114489","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1991","1991","No","2088315","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1992","1992","No","2107618","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1993","1993","No","2293733","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1994","1994","No","2292428","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1995","1995","No","2053761","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1996","1996","No","1919938","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1997","1997","No","1715948","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1998","1998","No","1791111","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1999","1999","No","1944573","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2000","2000","No","1875731","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2001","2001","No","1862372","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2002","2002","No","1783854","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2003","2003","No","1727234","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2004","2004","No","1745078","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2005","2005","No","1732112","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2006","2006","No","1747033","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2007","2007","No","1741040","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2008","2008","No","1797478","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2009","2009","No","1774757","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2010","2010","No","1842130","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2011","2011","No","1847667","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2012","2012","No","1898239","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2013","2013","No","1933105","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2014","2014","No","1981162","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2015","2015","No","2017931","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2016","2016","No","1859350","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2017","2017","No","1853807","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2018","2018","No","2172107","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2019","2019","No","2157866","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2020","2020","No","2148420","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2021","2021","No","2226049","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2022","2022","No","2319393","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1992","1992","No","3526","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1993","1993","No","3965","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1994","1994","No","4220","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1995","1995","No","3965","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1996","1996","No","3433","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1997","1997","No","3125","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1998","1998","No","3002","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","1999","1999","No","2974","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2000","2000","No","2857","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2001","2001","No","2849","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2002","2002","No","2908","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2003","2003","No","2811","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2004","2004","No","2758","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2005","2005","No","2980","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2006","2006","No","3369","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2007","2007","No","3456","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2008","2008","No","3422","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2009","2009","No","3250","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2010","2010","No","3150","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2011","2011","No","2922","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2012","2012","No","2891","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2013","2013","No","2936","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2014","2014","No","2873","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2015","2015","No","2700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2016","2016","No","2600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2017","2017","No","2487","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2018","2018","No","2642","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2019","2019","No","2601","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2020","2020","No","2633","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2021","2021","No","2594","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2022","2022","No","2686","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1961","1961","No","15000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1962","1962","No","20000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1963","1963","No","25000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1964","1964","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1965","1965","No","36000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1966","1966","No","39000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1967","1967","No","43000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1968","1968","No","48000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1969","1969","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1970","1970","No","56000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1971","1971","No","63000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1972","1972","No","70000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1973","1973","No","75000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1974","1974","No","80000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1975","1975","No","27000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1976","1976","No","35000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1977","1977","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1978","1978","No","46000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1979","1979","No","56000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1980","1980","No","65000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1981","1981","No","70000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1982","1982","No","76000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1983","1983","No","77000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1984","1984","No","78000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1985","1985","No","82000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1986","1986","No","85000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1987","1987","No","87000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1988","1988","No","90000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1989","1989","No","90000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1990","1990","No","92000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1991","1991","No","94000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1992","1992","No","95000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1993","1993","No","110000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1994","1994","No","120000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1995","1995","No","130000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1996","1996","No","140000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1997","1997","No","150000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1998","1998","No","160000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","1999","1999","No","170000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2000","2000","No","170000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2001","2001","No","175000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2002","2002","No","175000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2003","2003","No","178000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2004","2004","No","151000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2005","2005","No","191000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2006","2006","No","236000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2007","2007","No","221000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2008","2008","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2009","2009","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2010","2010","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2011","2011","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2012","2012","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2013","2013","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2014","2014","No","250000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2015","2015","No","256270","I","Imputed value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2016","2016","No","252090","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2017","2017","No","256713","I","Imputed value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2018","2018","No","264235","I","Imputed value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2019","2019","No","260537","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2020","2020","No","263904","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2021","2021","No","268647","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5114","Stocks","02196","Bees","2022","2022","No","273005","E","Estimated value",""
