Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2007","2007","1000 USD","7045","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2008","2008","1000 USD","10356","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2009","2009","1000 USD","9409","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2010","2010","1000 USD","8560","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2011","2011","1000 USD","15547","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2012","2012","1000 USD","14861","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2013","2013","1000 USD","16833","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2014","2014","1000 USD","17658","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2015","2015","1000 USD","17527","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2016","2016","1000 USD","13667","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2017","2017","1000 USD","20056","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2018","2018","1000 USD","14056","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2019","2019","1000 USD","14506","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2020","2020","1000 USD","13707","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2021","2021","1000 USD","16236","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","192","Cuba","5922","Export Value","02910","Natural honey","2022","2022","1000 USD","16958","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1963","1963","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1966","1966","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1967","1967","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1968","1968","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1969","1969","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1971","1971","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1972","1972","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1973","1973","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1974","1974","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1975","1975","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1976","1976","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1977","1977","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1978","1978","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1979","1979","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1980","1980","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1981","1981","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1982","1982","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1983","1983","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1984","1984","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1985","1985","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1986","1986","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1987","1987","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1988","1988","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1989","1989","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1990","1990","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1991","1991","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1992","1992","1000 USD","4","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1993","1993","1000 USD","310","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1994","1994","1000 USD","533","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1995","1995","1000 USD","1953","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1996","1996","1000 USD","924","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1997","1997","1000 USD","995","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1998","1998","1000 USD","1752","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","1999","1999","1000 USD","2213","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2000","2000","1000 USD","1810","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2001","2001","1000 USD","3995","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2002","2002","1000 USD","10880","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2003","2003","1000 USD","14626","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2004","2004","1000 USD","14671","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2005","2005","1000 USD","26361","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2006","2006","1000 USD","13450","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2007","2007","1000 USD","22606","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2008","2008","1000 USD","34455","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2009","2009","1000 USD","30313","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2010","2010","1000 USD","56214","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2011","2011","1000 USD","76377","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2012","2012","1000 USD","59894","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2013","2013","1000 USD","76049","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2014","2014","1000 USD","77196","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2015","2015","1000 USD","121662","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2016","2016","1000 USD","70761","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2017","2017","1000 USD","104051","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2018","2018","1000 USD","101774","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2019","2019","1000 USD","100872","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2020","2020","1000 USD","83406","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2021","2021","1000 USD","136655","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export Value","02910","Natural honey","2022","2022","1000 USD","229261","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1961","1961","1000 USD","2762","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1962","1962","1000 USD","3693","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1963","1963","1000 USD","3634","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1964","1964","1000 USD","5273","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1965","1965","1000 USD","4562","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1966","1966","1000 USD","5153","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1967","1967","1000 USD","4798","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1968","1968","1000 USD","5832","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1969","1969","1000 USD","5413","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1970","1970","1000 USD","5389","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1971","1971","1000 USD","4628","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1972","1972","1000 USD","12114","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1973","1973","1000 USD","17319","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1974","1974","1000 USD","18216","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1975","1975","1000 USD","21147","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1976","1976","1000 USD","27957","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1977","1977","1000 USD","32538","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1978","1978","1000 USD","39603","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1979","1979","1000 USD","33946","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1980","1980","1000 USD","31558","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1981","1981","1000 USD","32882","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1982","1982","1000 USD","24367","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1983","1983","1000 USD","34870","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1984","1984","1000 USD","35780","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1985","1985","1000 USD","28094","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1986","1986","1000 USD","41944","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1987","1987","1000 USD","30250","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1988","1988","1000 USD","32026","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1989","1989","1000 USD","31448","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1990","1990","1000 USD","37217","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1991","1991","1000 USD","48750","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1992","1992","1000 USD","36974","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1993","1993","1000 USD","33648","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1994","1994","1000 USD","27908","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1995","1995","1000 USD","30475","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1996","1996","1000 USD","49143","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1997","1997","1000 USD","41090","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1998","1998","1000 USD","41511","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","1999","1999","1000 USD","25277","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2000","2000","1000 USD","34805","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2001","2001","1000 USD","28086","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2002","2002","1000 USD","65013","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2003","2003","1000 USD","67947","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2004","2004","1000 USD","57408","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2005","2005","1000 USD","31836","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2006","2006","1000 USD","48381","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2007","2007","1000 USD","56454","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2008","2008","1000 USD","83789","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2009","2009","1000 USD","81239","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2010","2010","1000 USD","84743","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2011","2011","1000 USD","90359","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2012","2012","1000 USD","101497","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2013","2013","1000 USD","112352","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2014","2014","1000 USD","147037","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2015","2015","1000 USD","155986","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2016","2016","1000 USD","93725","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2017","2017","1000 USD","104717","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2018","2018","1000 USD","120405","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2019","2019","1000 USD","63231","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2020","2020","1000 USD","55569","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2021","2021","1000 USD","93294","A","Official figure",""
"TCL","Crops and livestock products","484","Mexico","5922","Export Value","02910","Natural honey","2022","2022","1000 USD","109090","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1963","1963","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1966","1966","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1967","1967","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1968","1968","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1969","1969","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1971","1971","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1972","1972","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1973","1973","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1974","1974","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1975","1975","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1976","1976","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1977","1977","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1978","1978","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1979","1979","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1980","1980","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1981","1981","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1982","1982","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1983","1983","1000 USD","48","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1984","1984","1000 USD","98","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1985","1985","1000 USD","191","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1986","1986","1000 USD","800","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1987","1987","1000 USD","519","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1988","1988","1000 USD","970","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1989","1989","1000 USD","362","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1990","1990","1000 USD","1217","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1991","1991","1000 USD","665","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1992","1992","1000 USD","1275","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1993","1993","1000 USD","1118","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1994","1994","1000 USD","1071","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1995","1995","1000 USD","1179","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1996","1996","1000 USD","1736","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1997","1997","1000 USD","1137","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1998","1998","1000 USD","659","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","1999","1999","1000 USD","1028","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2000","2000","1000 USD","1451","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2001","2001","1000 USD","4671","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2002","2002","1000 USD","4474","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2003","2003","1000 USD","2694","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2004","2004","1000 USD","2826","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2005","2005","1000 USD","3353","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2006","2006","1000 USD","3795","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2007","2007","1000 USD","8704","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2008","2008","1000 USD","3978","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2009","2009","1000 USD","6571","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2010","2010","1000 USD","11772","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2011","2011","1000 USD","17743","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2012","2012","1000 USD","18702","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2013","2013","1000 USD","24020","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2014","2014","1000 USD","38472","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2015","2015","1000 USD","47502","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2016","2016","1000 USD","19375","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2017","2017","1000 USD","28568","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2018","2018","1000 USD","24439","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2019","2019","1000 USD","19767","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2020","2020","1000 USD","17895","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2021","2021","1000 USD","22053","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5922","Export Value","02910","Natural honey","2022","2022","1000 USD","25371","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1963","1963","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1964","1964","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1965","1965","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1966","1966","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1967","1967","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1968","1968","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1969","1969","1000 USD","5","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1970","1970","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1971","1971","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1972","1972","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1973","1973","1000 USD","171","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1974","1974","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1975","1975","1000 USD","69","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1976","1976","1000 USD","221","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1977","1977","1000 USD","175","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1978","1978","1000 USD","171","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1979","1979","1000 USD","283","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1980","1980","1000 USD","943","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1981","1981","1000 USD","1750","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1982","1982","1000 USD","2770","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1983","1983","1000 USD","3528","A","Official figure",""
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02910","Natural honey","1984","1984","1000 USD","3259","A","Official figure",""
