Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2015","2015","t","45659.38","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2016","2016","t","81182.57","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2017","2017","t","70321.22","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2018","2018","t","68691.99","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2019","2019","t","63521.88","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2020","2020","t","68984.59","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2021","2021","t","60406.07","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","02910","Natural honey","2022","2022","t","71738.39","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1961","1961","t","8","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1962","1962","t","4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1964","1964","t","16","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02910","Natural honey","1971","1971","t","0","A","Official figure",""
